word,n,noun,propn,adj,verb,adv,other,dominant,noun_share,n_low,noun_low,propn_low
uaar,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
uae,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
ual,102,0,102,0,0,0,0,PROPN,0.000,0,0,0
uap,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
ub,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
ubermenschen,1,0,0,0,0,0,1,OTHER,0.000,0,0,0
ubique,1,0,0,0,0,0,1,OTHER,0.000,1,0,0
ubiquitous,3,0,0,3,0,0,0,ADJ,0.000,3,0,0
ubiquitousness,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
ubiquity,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
ubisoft,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
ubs,7,2,5,0,0,0,0,PROPN,0.286,0,0,0
ubuntu,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
uc,3,0,2,0,0,0,1,PROPN,0.000,0,0,0
ucamara,3,0,3,0,0,0,0,PROPN,0.000,0,0,0
ucan,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
ucas,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
ucayali,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
ucc,1,1,0,0,0,0,0,NOUN,1.000,0,0,0
uci,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
ucla,2,1,1,0,0,0,0,NOUN,0.500,0,0,0
ucs,9,0,9,0,0,0,0,PROPN,0.000,0,0,0
ucsb,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
ucsf,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
udall,6,0,6,0,0,0,0,PROPN,0.000,0,0,0
uday,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
udcs,1,1,0,0,0,0,0,NOUN,1.000,0,0,0
uddin,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
udealor,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
udon,1,0,0,0,0,0,1,OTHER,0.000,1,0,0
udorn,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
udvar,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
ueber,2,2,0,0,0,0,0,NOUN,1.000,2,2,0
uecker,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
uecomm,4,0,4,0,0,0,0,PROPN,0.000,0,0,0
ueda,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
uep,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
uf,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
ufc,3,0,3,0,0,0,0,PROPN,0.000,1,0,1
uffff,1,0,0,0,0,0,1,OTHER,0.000,1,0,0
ufos,1,1,0,0,0,0,0,NOUN,1.000,0,0,0
ug,2,0,1,0,0,0,1,PROPN,0.000,0,0,0
uganda,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
ugetsu,3,0,3,0,0,0,0,PROPN,0.000,0,0,0
ugf,1,1,0,0,0,0,0,NOUN,1.000,0,0,0
ugg,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
ugh,22,1,2,0,0,0,19,OTHER,0.045,7,1,0
ughhh,1,0,0,0,0,0,1,OTHER,0.000,1,0,0
uglier,3,1,0,2,0,0,0,ADJ,0.333,3,1,0
ugliness,7,7,0,0,0,0,0,NOUN,1.000,7,7,0
ugly,49,0,2,47,0,0,0,ADJ,0.000,46,0,0
uh,1784,0,32,0,0,0,1752,OTHER,0.000,1498,0,1
uhh,4,0,1,0,0,0,3,OTHER,0.000,2,0,0
uhhh,4,0,0,0,0,0,4,OTHER,0.000,0,0,0
uhhhhhhh,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
uhhu,4,0,0,0,0,0,4,OTHER,0.000,1,0,0
uhles,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
uhlmann,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
uhm,1,0,0,0,0,0,1,OTHER,0.000,1,0,0
ui,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
uin,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
uk,45,1,44,0,0,0,0,PROPN,0.022,6,0,6
ukb,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
ukraine,5,0,5,0,0,0,0,PROPN,0.000,0,0,0
ukrainian,4,0,0,4,0,0,0,ADJ,0.000,0,0,0
ukrainians,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
ukrops,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
ul,1,0,1,0,0,0,0,PROPN,0.000,1,0,1
ulanys,3,0,3,0,0,0,0,PROPN,0.000,0,0,0
ulbricht,3,0,3,0,0,0,0,PROPN,0.000,0,0,0
ulcer,5,5,0,0,0,0,0,NOUN,1.000,5,5,0
ulcerated,1,0,0,0,1,0,0,VERB,0.000,1,0,0
ulcerations,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
ulg,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
ulgg,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
ulistic,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
ullamcorper,2,2,0,0,0,0,0,NOUN,1.000,2,2,0
ullman,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
ulrichs,4,0,4,0,0,0,0,PROPN,0.000,0,0,0
ulster,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
ulterior,6,1,0,5,0,0,0,ADJ,0.167,6,1,0
ultimate,94,0,1,93,0,0,0,ADJ,0.000,93,0,0
ultimately,79,0,0,0,0,78,1,ADV,0.000,70,0,0
ultimatum,11,11,0,0,0,0,0,NOUN,1.000,11,11,0
ultra,1,0,0,0,0,0,1,OTHER,0.000,1,0,0
ultracentrifugally,1,0,0,0,0,1,0,ADV,0.000,1,0,0
ultracentrifugation,5,5,0,0,0,0,0,NOUN,1.000,3,3,0
ultracentrifuge,3,3,0,0,0,0,0,NOUN,1.000,3,3,0
ultramarine,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
ultramodern,2,0,0,2,0,0,0,ADJ,0.000,2,0,0
ultrasonic,13,0,2,11,0,0,0,ADJ,0.000,11,0,0
ultrasonically,1,0,0,0,0,1,0,ADV,0.000,1,0,0
ultrasound,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
ultrasounds,3,3,0,0,0,0,0,NOUN,1.000,3,3,0
ultravehement,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
ultraviolet,15,0,0,15,0,0,0,ADJ,0.000,13,0,0
ulyate,15,0,15,0,0,0,0,PROPN,0.000,0,0,0
ulysses,3,0,3,0,0,0,0,PROPN,0.000,0,0,0
um,750,109,84,0,0,0,557,OTHER,0.145,458,109,0
umar,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
umbagog,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
umber,4,4,0,0,0,0,0,NOUN,1.000,4,4,0
umbilical,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
umbrella,19,19,0,0,0,0,0,NOUN,1.000,19,19,0
umbrellas,5,5,0,0,0,0,0,NOUN,1.000,5,5,0
umir,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
umm,7,0,0,0,0,0,7,OTHER,0.000,5,0,0
ummm,6,0,0,0,0,0,6,OTHER,0.000,4,0,0
ummmm,2,0,0,0,0,0,2,OTHER,0.000,0,0,0
umno,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
umoregi,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
umpire,7,7,0,0,0,0,0,NOUN,1.000,7,7,0
umpires,2,2,0,0,0,0,0,NOUN,1.000,2,2,0
umpteenth,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
umschlagplatz,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
un,34,13,20,0,0,0,1,PROPN,0.382,5,3,1
una,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
unabashed,3,0,0,3,0,0,0,ADJ,0.000,3,0,0
unabated,5,0,0,5,0,0,0,ADJ,0.000,5,0,0
unable,112,0,1,111,0,0,0,ADJ,0.000,108,0,0
unabridged,2,0,1,1,0,0,0,ADJ,0.000,1,0,0
unacceptable,7,0,0,7,0,0,0,ADJ,0.000,7,0,0
unaccompanied,3,0,0,3,0,0,0,ADJ,0.000,3,0,0
unaccountable,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
unaccountably,3,0,0,0,0,2,1,ADV,0.000,3,0,0
unaccounted,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
unaccustomed,3,0,0,3,0,0,0,ADJ,0.000,3,0,0
unachievable,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
unachieved,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
unacknowledged,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
unacquainted,2,0,0,2,0,0,0,ADJ,0.000,2,0,0
unadjusted,12,0,0,12,0,0,0,ADJ,0.000,12,0,0
unadorned,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
unadulterated,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
unadvisedly,1,0,0,0,0,1,0,ADV,0.000,1,0,0
unaffected,8,0,0,8,0,0,0,ADJ,0.000,8,0,0
unaffiliated,2,0,0,2,0,0,0,ADJ,0.000,2,0,0
unaffordable,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
unafraid,4,0,0,4,0,0,0,ADJ,0.000,4,0,0
unaggressive,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
unagi,1,0,0,0,0,0,1,OTHER,0.000,1,0,0
unaided,4,0,0,4,0,0,0,ADJ,0.000,4,0,0
unalienable,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
unallocable,3,0,0,3,0,0,0,ADJ,0.000,3,0,0
unalloyed,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
unalterable,2,0,0,2,0,0,0,ADJ,0.000,2,0,0
unam,1,0,0,0,0,0,1,OTHER,0.000,0,0,0
unambiguity,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
unambiguous,5,0,0,5,0,0,0,ADJ,0.000,5,0,0
unambiguously,4,0,0,0,0,4,0,ADV,0.000,4,0,0
unamendable,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
unamused,2,0,0,2,0,0,0,ADJ,0.000,1,0,0
unanalyzed,3,0,0,3,0,0,0,ADJ,0.000,2,0,0
unanimity,6,6,0,0,0,0,0,NOUN,1.000,5,5,0
unanimous,14,0,0,14,0,0,0,ADJ,0.000,14,0,0
unanimously,21,0,0,0,0,21,0,ADV,0.000,20,0,0
unannounced,2,0,0,2,0,0,0,ADJ,0.000,2,0,0
unanswered,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
unanticipated,3,0,0,3,0,0,0,ADJ,0.000,3,0,0
unapologetic,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
unappeasable,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
unappeasably,1,0,0,0,0,0,1,OTHER,0.000,1,0,0
unappreciated,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
unarguable,1,0,0,0,0,1,0,ADV,0.000,1,0,0
unarmed,4,0,0,4,0,0,0,ADJ,0.000,4,0,0
unashamedly,1,0,0,0,0,1,0,ADV,0.000,1,0,0
unasked,2,0,0,2,0,0,0,ADJ,0.000,2,0,0
unassisted,2,0,0,2,0,0,0,ADJ,0.000,2,0,0
unassuming,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
unasterisked,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
unattached,2,0,0,2,0,0,0,ADJ,0.000,2,0,0
unattainable,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
unattainableyet,1,1,0,0,0,0,0,NOUN,1.000,0,0,0
unattended,3,0,0,3,0,0,0,ADJ,0.000,3,0,0
unattractive,5,0,0,5,0,0,0,ADJ,0.000,5,0,0
unauthentic,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
unauthorized,10,0,2,8,0,0,0,ADJ,0.000,8,0,0
unavailability,3,3,0,0,0,0,0,NOUN,1.000,3,3,0
unavailable,8,0,0,8,0,0,0,ADJ,0.000,8,0,0
unavailing,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
unavoidable,10,0,0,10,0,0,0,ADJ,0.000,10,0,0
unavoidably,3,0,0,0,0,2,1,ADV,0.000,3,0,0
unaware,21,0,0,21,0,0,0,ADJ,0.000,21,0,0
unawareness,3,3,0,0,0,0,0,NOUN,1.000,3,3,0
unawares,1,0,0,0,0,1,0,ADV,0.000,1,0,0
unbalance,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
unbalanced,4,0,0,1,3,0,0,VERB,0.000,4,0,0
unbearable,8,0,0,8,0,0,0,ADJ,0.000,8,0,0
unbearably,4,0,0,0,0,3,1,ADV,0.000,4,0,0
unbeatable,2,0,0,2,0,0,0,ADJ,0.000,2,0,0
unbeaten,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
unbeknownst,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
unbelievable,16,0,1,15,0,0,0,ADJ,0.000,15,0,0
unbelievably,3,0,0,0,0,3,0,ADV,0.000,2,0,0
unbelieving,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
unbent,1,0,0,0,1,0,0,VERB,0.000,1,0,0
unbiased,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
unbidden,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
unbilled,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
unblacked,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
unblemished,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
unblinkingly,3,0,0,0,0,3,0,ADV,0.000,3,0,0
unblock,1,0,0,0,1,0,0,VERB,0.000,1,0,0
unblushing,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
unboring,1,0,0,1,0,0,0,ADJ,0.000,0,0,0
unborn,4,0,0,4,0,0,0,ADJ,0.000,4,0,0
unbound,1,0,0,0,1,0,0,VERB,0.000,1,0,0
unbounded,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
unbreakable,5,0,0,5,0,0,0,ADJ,0.000,5,0,0
unbridled,4,0,0,2,2,0,0,VERB,0.000,4,0,0
unbroken,9,0,0,9,0,0,0,ADJ,0.000,9,0,0
unbundle,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
unburdened,1,0,0,0,1,0,0,VERB,0.000,1,0,0
unburned,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
unc,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
uncalled,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
uncanny,6,0,0,6,0,0,0,ADJ,0.000,6,0,0
uncap,1,0,0,0,1,0,0,VERB,0.000,1,0,0
uncaring,2,0,0,1,1,0,0,VERB,0.000,1,0,0
uncas,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
uncaused,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
unceasing,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
unceasingly,1,0,0,0,0,1,0,ADV,0.000,1,0,0
uncensored,3,0,0,3,0,0,0,ADJ,0.000,0,0,0
uncensoring,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
uncertain,43,0,0,43,0,0,0,ADJ,0.000,43,0,0
uncertainly,4,0,0,0,0,4,0,ADV,0.000,4,0,0
uncertainties,11,11,0,0,0,0,0,NOUN,1.000,11,11,0
uncertainty,64,64,0,0,0,0,0,NOUN,1.000,61,61,0
uncertified,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
unchallengeable,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
unchallenged,4,0,0,4,0,0,0,ADJ,0.000,4,0,0
unchangeable,2,0,0,2,0,0,0,ADJ,0.000,2,0,0
unchanged,59,0,0,59,0,0,0,ADJ,0.000,59,0,0
unchanging,3,0,0,3,0,0,0,ADJ,0.000,3,0,0
uncharged,4,0,0,4,0,0,0,ADJ,0.000,4,0,0
uncharted,5,0,0,5,0,0,0,ADJ,0.000,5,0,0
unchecked,3,0,0,3,0,0,0,ADJ,0.000,3,0,0
unchristian,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
uncircumcision,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
uncivil,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
uncivilized,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
unckle,1,1,0,0,0,0,0,NOUN,1.000,0,0,0
unclaimed,4,0,0,4,0,0,0,ADJ,0.000,3,0,0
unclasping,1,0,0,0,1,0,0,VERB,0.000,1,0,0
unclassified,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
uncle,95,63,32,0,0,0,0,NOUN,0.663,30,30,0
unclean,5,0,0,5,0,0,0,ADJ,0.000,5,0,0
unclear,18,0,0,18,0,0,0,ADJ,0.000,18,0,0
unclenched,2,0,0,0,2,0,0,VERB,0.000,2,0,0
uncles,3,3,0,0,0,0,0,NOUN,1.000,3,3,0
unclipped,1,0,0,0,1,0,0,VERB,0.000,1,0,0
unclouded,2,0,0,2,0,0,0,ADJ,0.000,2,0,0
uncluttered,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
uncoiling,1,0,0,0,1,0,0,VERB,0.000,1,0,0
uncolored,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
uncombable,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
uncomfortable,27,0,0,27,0,0,0,ADJ,0.000,27,0,0
uncomfortably,3,0,0,0,0,2,1,ADV,0.000,3,0,0
uncomforted,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
uncommitted,4,0,0,4,0,0,0,ADJ,0.000,4,0,0
uncommon,16,0,0,16,0,0,0,ADJ,0.000,16,0,0
uncommonly,1,0,0,0,0,0,1,OTHER,0.000,1,0,0
uncommunicative,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
uncompensated,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
uncomplaining,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
uncomplainingly,1,0,0,0,0,1,0,ADV,0.000,1,0,0
uncompleted,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
uncomprehendingly,1,0,0,0,0,1,0,ADV,0.000,1,0,0
uncompressed,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
uncompromising,5,0,0,5,0,0,0,ADJ,0.000,5,0,0
unconcern,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
unconcerned,10,0,0,10,0,0,0,ADJ,0.000,8,0,0
unconcernedly,1,0,0,0,0,1,0,ADV,0.000,1,0,0
unconcious,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
unconditional,4,0,0,4,0,0,0,ADJ,0.000,4,0,0
unconditionally,3,0,0,0,0,3,0,ADV,0.000,3,0,0
unconditioned,4,0,0,4,0,0,0,ADJ,0.000,4,0,0
unconfirmed,6,0,4,2,0,0,0,PROPN,0.000,2,0,0
unconnected,4,0,0,4,0,0,0,ADJ,0.000,4,0,0
unconquerable,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
unconscionable,2,0,0,2,0,0,0,ADJ,0.000,1,0,0
unconscious,38,4,0,34,0,0,0,ADJ,0.105,37,3,0
unconsciously,14,0,0,0,0,14,0,ADV,0.000,13,0,0
unconsolidated,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
unconstitutional,16,0,0,16,0,0,0,ADJ,0.000,16,0,0
unconsumables,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
uncontaminated,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
uncontrollable,2,0,0,2,0,0,0,ADJ,0.000,2,0,0
uncontrolled,8,0,0,8,0,0,0,ADJ,0.000,8,0,0
uncontroversial,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
unconventional,4,0,0,4,0,0,0,ADJ,0.000,4,0,0
unconvinced,2,0,0,2,0,0,0,ADJ,0.000,2,0,0
unconvincing,3,1,0,2,0,0,0,ADJ,0.333,3,1,0
uncooperative,2,0,0,2,0,0,0,ADJ,0.000,2,0,0
uncoordinated,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
uncorked,2,0,0,0,2,0,0,VERB,0.000,2,0,0
uncorrected,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
uncounted,3,0,0,3,0,0,0,ADJ,0.000,3,0,0
uncourageous,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
uncousinly,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
uncover,7,0,0,0,7,0,0,VERB,0.000,6,0,0
uncovered,16,0,0,0,16,0,0,VERB,0.000,16,0,0
uncovers,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
uncredited,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
uncricketlike,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
uncritical,3,0,0,3,0,0,0,ADJ,0.000,3,0,0
uncritically,1,0,0,0,0,1,0,ADV,0.000,1,0,0
uncrowded,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
unction,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
uncultured,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
uncurled,1,0,0,0,1,0,0,VERB,0.000,1,0,0
uncut,2,0,0,2,0,0,0,ADJ,0.000,2,0,0
und,3,0,0,0,0,0,3,OTHER,0.000,3,0,0
undamaged,4,0,0,4,0,0,0,ADJ,0.000,4,0,0
undated,3,0,1,2,0,0,0,ADJ,0.000,2,0,0
undaunted,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
undead,2,2,0,0,0,0,0,NOUN,1.000,2,2,0
undecided,6,0,0,6,0,0,0,ADJ,0.000,6,0,0
undeclared,2,0,0,2,0,0,0,ADJ,0.000,2,0,0
undecorated,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
undedicated,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
undefined,4,0,0,4,0,0,0,ADJ,0.000,4,0,0
undeliverable,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
undelivered,3,0,0,3,0,0,0,ADJ,0.000,3,0,0
undemocratic,6,0,0,6,0,0,0,ADJ,0.000,6,0,0
undeniable,8,0,0,8,0,0,0,ADJ,0.000,8,0,0
undeniably,2,0,0,0,0,2,0,ADV,0.000,2,0,0
undependable,2,0,0,2,0,0,0,ADJ,0.000,2,0,0
undepicted,4,0,0,4,0,0,0,ADJ,0.000,4,0,0
under,1452,0,1,6,0,15,1430,OTHER,0.000,1328,0,1
underachievers,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
underage,3,0,0,3,0,0,0,ADJ,0.000,3,0,0
underarm,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
underbedding,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
underbelly,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
underbracing,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
underbrush,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
undercapitalized,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
underclassman,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
underclothes,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
undercooked,1,0,0,0,1,0,0,VERB,0.000,1,0,0
undercover,2,0,0,2,0,0,0,ADJ,0.000,2,0,0
undercurrent,3,3,0,0,0,0,0,NOUN,1.000,3,3,0
undercurrents,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
undercut,8,1,0,1,6,0,0,VERB,0.125,8,1,0
undercutting,1,0,0,0,1,0,0,VERB,0.000,1,0,0
underdeveloped,10,0,0,10,0,0,0,ADJ,0.000,10,0,0
underdog,4,4,0,0,0,0,0,NOUN,1.000,4,4,0
undereducated,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
underestimate,8,3,0,0,5,0,0,VERB,0.375,8,3,0
underestimated,3,0,0,0,3,0,0,VERB,0.000,3,0,0
underestimating,1,0,0,0,1,0,0,VERB,0.000,1,0,0
underfoot,5,1,0,0,0,4,0,ADV,0.200,5,1,0
underfunded,1,0,0,0,1,0,0,VERB,0.000,1,0,0
undergirding,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
undergo,11,0,0,0,11,0,0,VERB,0.000,11,0,0
undergoes,4,2,0,0,2,0,0,NOUN,0.500,4,2,0
undergoing,17,0,0,0,17,0,0,VERB,0.000,17,0,0
undergone,13,0,0,0,13,0,0,VERB,0.000,13,0,0
undergrads,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
undergraduate,23,7,6,10,0,0,0,ADJ,0.304,17,7,0
undergraduates,11,11,0,0,0,0,0,NOUN,1.000,10,10,0
underground,40,4,3,28,0,5,0,ADJ,0.100,36,4,0
undergrowth,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
underhanded,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
underhandedness,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
underlay,1,0,0,0,1,0,0,VERB,0.000,1,0,0
underlie,2,0,0,0,2,0,0,VERB,0.000,2,0,0
underlies,2,1,0,0,1,0,0,NOUN,0.500,2,1,0
underline,4,0,0,0,4,0,0,VERB,0.000,4,0,0
underlined,2,0,0,0,2,0,0,VERB,0.000,2,0,0
underling,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
underlining,2,0,0,0,2,0,0,VERB,0.000,2,0,0
underlying,60,0,0,4,56,0,0,VERB,0.000,57,0,0
undermine,16,0,0,0,16,0,0,VERB,0.000,16,0,0
undermined,6,0,0,0,6,0,0,VERB,0.000,6,0,0
undermines,3,1,0,0,2,0,0,VERB,0.333,3,1,0
undermining,5,0,1,0,4,0,0,VERB,0.000,4,0,0
underneath,27,0,0,0,0,4,23,OTHER,0.000,23,0,0
undernourishment,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
underpaid,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
underperforming,2,0,0,0,2,0,0,VERB,0.000,2,0,0
underpin,4,0,0,0,4,0,0,VERB,0.000,4,0,0
underpinned,2,0,0,0,2,0,0,VERB,0.000,2,0,0
underpinning,3,1,0,0,2,0,0,VERB,0.333,3,1,0
underpinnings,2,2,0,0,0,0,0,NOUN,1.000,2,2,0
underpins,1,0,0,0,1,0,0,VERB,0.000,1,0,0
underplayed,1,0,0,0,1,0,0,VERB,0.000,1,0,0
underprivileged,5,0,0,5,0,0,0,ADJ,0.000,5,0,0
underrate,1,0,0,0,1,0,0,VERB,0.000,1,0,0
underrated,1,0,0,0,1,0,0,VERB,0.000,1,0,0
underreacting,1,0,0,0,1,0,0,VERB,0.000,1,0,0
underrepresented,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
underscore,5,0,0,0,5,0,0,VERB,0.000,5,0,0
underscored,5,0,0,0,5,0,0,VERB,0.000,5,0,0
underscores,4,0,0,0,4,0,0,VERB,0.000,4,0,0
undersea,4,1,0,3,0,0,0,ADJ,0.250,4,1,0
underseas,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
undersecretary,6,5,1,0,0,0,0,NOUN,0.833,4,4,0
underselects,1,0,0,0,1,0,0,VERB,0.000,1,0,0
undershirt,4,4,0,0,0,0,0,NOUN,1.000,4,4,0
underside,5,5,0,0,0,0,0,NOUN,1.000,5,5,0
undersider,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
undersiders,3,0,3,0,0,0,0,PROPN,0.000,0,0,0
undersigned,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
undersize,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
undersized,2,0,0,2,0,0,0,ADJ,0.000,2,0,0
understaffing,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
understand,420,0,2,0,418,0,0,VERB,0.000,401,0,0
understandable,20,0,0,20,0,0,0,ADJ,0.000,20,0,0
understandably,10,0,0,0,0,10,0,ADV,0.000,9,0,0
