word,scowl_size,scowl_pos,scowl_is_noun,scowl_noun_size,scowl_subtypes,scowl_dialects,scowl_variant_in,scowl_american_standard,scowl_senses,scowl_inflections,scowl_codes
ichthyosaur,70,n:1,True,70,,,,True,,"ichthyosaurs, ichthyosaur's",
ichthyosaurus,70,n:1,True,70,,,,True,,"ichthyosauruses, ichthyosaurus's",
ichthyosis,70,n:2,True,70,,,,True,,ichthyoses,
icicle,35,n:2,True,35,,,,True,,icicles,
icily,50,av:1,False,,,,,True,,,
iciness,50,n:1,True,50,,,,True,,,
icing,35,n:2,True,35,,,,True,,icings,
ickiness,70,n:1,True,70,,,,True,,ickinesses,
icky,40,aj:2,False,,,,,True,,"ickier, ickiest",
icon,35,n:4,True,35,,AB,,True,:1;:2,icon's | icons,A B
iconic,60,aj:1,False,,,,,True,,,_
iconically,70,av:1,False,,,,,True,,,_
iconicity,70,n:1,True,70,,,,True,,iconicities,
iconoclasm,60,n:1,True,60,,,,True,,,
iconoclast,50,n:1,True,50,,,,True,,"iconoclasts, iconoclast's",
iconoclastic,50,aj:1,False,,,,,True,,,
iconoclastically,70,av:1,False,,,,,True,,,
iconography,60,n:1,True,60,,,,True,,,
iconolatry,70,n:2,True,70,,,,True,,iconolatries,
iconology,70,n:2,True,70,,,,True,,iconologies,
iconoscope,70,n:1,True,70,,,,True,,iconoscopes,
iconostasis,70,n:1,True,70,,,,True,,iconostases,
icosahedron,70,n:1,True,70,,,,True,,(icosahedra | icosahedrons),
ics,70,suf:1,False,,,,,True,,,
icterus,70,n:2,True,70,,,,True,,icteruses,
ictus,60,n:1,True,60,,,,True,,,
icy,35,aj:2,False,,,,,True,,"icier, iciest",
id,35,n:2,True,35,,,,True,,"ids, id's",
idea,35,n:1,True,35,,,,True,,ideas,
ideal,35,n:2;aj:1,True,35,,,,True,,ideal's | ideals,
idealisation,50,n:2,True,50,,B,,False,,idealisations,B
idealise,35,v:1,False,,,B,,False,,"idealised, idealising, idealises",B
idealised,70,aj:1,False,,,B,,False,,,B
idealiser,70,n:1,True,70,,B,,False,,"idealisers, idealiser's",B
idealism,40,n:1,True,40,,,,True,,,
idealist,35,n:2,True,35,,,,True,,idealist's | idealists,
idealistic,35,aj:1,False,,,,,True,,,
idealistically,50,av:1,False,,,,,True,,,
ideality,70,n:1,True,70,,,,True,,idealities,
idealization,50,n:2,True,50,,AZ,,True,,idealizations,A Z
idealize,35,v:1,False,,,AZ,,True,,"idealized, idealizing, idealizes",A Z
idealized,70,aj:1,False,,,AZ,,True,,,A Z
idealizer,70,n:1,True,70,,AZ,,True,,"idealizers, idealizer's",A Z
ideally,35,av:1,False,,,,,True,,,
idealogy,70,n:1,True,70,,,,True,,idealogies-,
ideate,70,v:1,False,,,,,True,,"ideated, ideating, ideates",
ideation,70,n:2,True,70,,,,True,,ideations,
ideational,70,aj:1,False,,,,,True,,,
idem,60,pn:1,False,,,,,True,,,
idempotent,70,aj:1,False,,,,,True,,,
ident,70,n:1,True,70,,,,True,,,
identic,70,aj:1,False,,,,,True,,,
identical,35,aj:1,False,,,,,True,,,
identically,35,av:1,False,,,,,True,,,
identicalness,70,n:2,True,70,,,,True,,identicalnesses,
identifiable,35,aj:1,False,,,,,True,,,
identifiably,70,av:1,False,,,,,True,,,
identification,35,n:2,True,35,,,,True,,identifications,
identifier,35,n:1,True,35,,,,True,,identifiers,
identify,35,v:1,False,,,,,True,,"identified, identifying, identifies",
identikit,60,n:1,True,60,,,,True,,identikits,
identity,35,n:1,True,35,,,,True,,identities,
ideogram,50,n:1,True,50,,,,True,,ideograms,
ideogrammatic,70,aj:1,False,,,,,True,,,
ideogrammatically,70,av:1,False,,,,,True,,,
ideograph,50,n:1,True,50,,,,True,,ideographs,
ideographic,70,aj:1,False,,,,,True,,,
ideography,70,n:2,True,70,,,,True,,ideographies,
ideological,35,aj:1,False,,,,,True,,,
ideologically,35,av:1,False,,,,,True,,,
ideologist,50,n:1,True,50,,,,True,,"ideologists, ideologist's",
ideologue,60,n:1,True,60,,,,True,,"ideologues, ideologue's",
ideology,35,n:2,True,35,,,,True,,ideologies | ideology's,
ideomotor,70,aj:1,False,,,,,True,,,
ides,50,n:1,True,50,,,,True,,,
idioblast,70,n:1,True,70,,,,True,,idioblasts,
idiocy,35,n:2,True,35,,,,True,,idiocies,
idioglossia,70,n:1,True,70,,,,True,,,
idiographic,70,aj:1,False,,,,,True,,,
idiolect,70,n:1,True,70,,,,True,,idiolects,
idiom,35,n:1,True,35,,,,True,,idioms,
idiomatic,35,aj:1,False,,,,,True,,,
idiomatically,50,av:1,False,,,,,True,,,
idiomorphic,70,aj:1,False,,,,,True,,,
idiopathic,60,aj:1,False,,,,,True,,,
idiopathy,70,n:1,True,70,,,,True,,idiopathies,
idiophone,70,n:1,True,70,,,,True,,idiophones,
idioplasm,70,n:1,True,70,,,,True,,idioplasms,
idiosyncrasy,35,n:1,True,35,,,,True,,idiosyncrasies,
idiosyncratic,35,aj:1,False,,,,,True,,,
idiosyncratically,60,av:1,False,,,,,True,,,
idiot,35,n:2,True,35,,,,True,,idiot's | idiots,
idiotic,35,aj:1,False,,,,,True,,,
idiotically,40,av:1,False,,,,,True,,,
idiotism,70,n:2,True,70,,,,True,,idiotisms,
idiotropic,70,aj:1,False,,,,,True,,,
idle,35,aj:3;n:2;v:2,True,35,,,,True,,"-, idlest | idled, idling, idles | idler, - | idles",
idleness,40,n:1,True,40,,,,True,,,
idler,50,n:1,True,50,,,,True,,"idlers, idler's",
idli,70,n:1,True,70,,,,True,,,
idly,35,av:1,False,,,,,True,,,
idocrase,70,n:2,True,70,,,,True,,idocrases,
idol,35,n:2,True,35,,,,True,,"idols, idol's",
idolater,50,n:1,True,50,,,,True,,"idolaters, idolater's",
idolator,70,n:1,True,70,,,,True,,idolators-,
idolatress,60,n:1,True,60,,,,True,,"idolatresses, idolatress's",
idolatrise,70,v:1,False,,,B,,False,,"idolatrised, idolatrising, idolatrises",B
idolatrize,70,v:1,False,,,AZ,,True,,"idolatrized, idolatrizing, idolatrizes",A Z
idolatrous,40,aj:1,False,,,,,True,,,
idolatrously,70,av:1,False,,,,,True,,,
idolatry,40,n:1,True,40,,,,True,,,
idolisation,60,n:1,True,60,,B,,False,,,B
idolise,35,v:1,False,,,B,,False,,"idolised, idolising, idolises",B
idolised,50,aj:1,False,,,B,,False,,,B
idoliser,70,n:1,True,70,,B,,False,,"idolisers, idoliser's",B
idolism,70,n:2,True,70,,,,True,,idolisms,
idolist,70,n:1,True,70,,,,True,,,
idolization,60,n:1,True,60,,AZ,,True,,,A Z
idolize,35,v:1,False,,,AZ,,True,,"idolized, idolizing, idolizes",A Z
idolized,50,aj:1,False,,,AZ,,True,,,A Z
idolizer,70,n:1,True,70,,AZ,,True,,"idolizers, idolizer's",A Z
idolum,70,n:1,True,70,,,,True,,,
idyll,50,n:1,True,50,,,,True,,idylls,_
idyllic,35,aj:1,False,,,,,True,,,
idyllically,60,av:1,False,,,,,True,,,
idyllist,70,n:1,True,70,,,,True,,idyllists,
idyllize,70,v:1,False,,,,,True,,,
ier,70,suf:1,False,,,,,True,,,
if,35,n:2;c:1,True,35,,,,True,,ifs,
iff,70,c:1,False,,,,,True,,,
iffiness,60,n:1,True,60,,,,True,,,
iffy,40,aj:2,False,,,,,True,,"iffier, iffiest",
ify,70,suf:1,False,,,,,True,,,
igloo,35,n:1,True,35,,,,True,,igloos,
igneous,50,aj:1,False,,,,,True,,,
ignescent,70,aj:1,False,,,,,True,,,
ignitable,60,aj:1,False,,,,,True,,,_
ignite,35,v:1,False,,,,,True,,"ignited, igniting, ignites",
igniter,70,n:1,True,70,,,,True,,"igniters, igniter's",_
ignition,35,n:2,True,35,,,,True,,ignitions,
ignitron,70,n:1,True,70,,,,True,,ignitrons,
ignobility,70,n:2,True,70,,,,True,,ignobilities,
ignoble,50,aj:1,False,,,,,True,,,
ignobleness,70,n:2,True,70,,,,True,,ignoblenesses,
ignobly,50,av:1,False,,,,,True,,,
ignominious,50,aj:1,False,,,,,True,,,
ignominiously,50,av:1,False,,,,,True,,,
ignominiousness,70,n:1,True,70,,,,True,,ignominiousnesses,
ignominy,50,n:2,True,50,,,,True,,ignominies,
ignorable,70,aj:1,False,,,,,True,,,
ignoramus,50,n:2,True,50,,,,True,,"ignoramuses, ignoramus's",
ignorance,35,n:1,True,35,,,,True,,,
ignorant,35,aj:1,False,,,,,True,,,
ignorantly,50,av:1,False,,,,,True,,,
ignore,35,v:1,False,,,,,True,,"ignored, ignoring, ignores",
ignorer,70,n:1,True,70,,,,True,,ignorers,
iguana,35,n:1,True,35,,,,True,,"iguanas, iguana's",
iguanodon,70,n:1,True,70,,,,True,,"iguanodons, iguanodon's",
ihram,70,n:1,True,70,,,,True,,ihrams,
ikebana,70,n:2,True,70,,,,True,,ikebanas,
ikon,35,n:4,True,35,,AB,AB,False,:1;:2,ikon's | ikons,AV;AV Bv
il,70,pre:1,False,,,,,True,,,
ileac,70,aj:1,False,,,,,True,,,
ileal,70,aj:1,False,,,,,True,,,
ileitis,60,n:1,True,60,,,,True,,,
ileostomy,70,n:2,True,70,,,,True,,ileostomies,
ileum,60,n:1,True,60,,,,True,,ilea,
ileus,70,n:1,True,70,,,,True,,ileuses,
ilex,70,n:1,True,70,,,,True,,ilexes,
iliac,70,aj:1,False,,,,,True,,,
ilium,60,n:1,True,60,,,,True,,ilia,
ilk,35,n:2,True,35,,,,True,,ilks,
ill,35,n:1;aj:1;av:1,True,35,,,,True,,"(worse | -: iller), (worst | -: illest) | ills",
illation,70,n:1,True,70,,,,True,,illations,
illative,70,aj:1,False,,,,,True,,,
illaudable,70,aj:1,False,,,,,True,,,
illegal,35,n:2;aj:1,True,35,,,,True,,illegals,
illegalise,70,v:1,False,,,B,,False,,"illegalised, illegalising, illegalises",B
illegality,50,n:1,True,50,,,,True,,illegalities,
illegalize,70,v:1,False,,,AZ,,True,,"illegalized, illegalizing, illegalizes",A Z
illegally,35,av:1,False,,,,,True,,,
illegibility,50,n:1,True,50,,,,True,,,
illegible,35,aj:1,False,,,,,True,,,
illegibly,35,av:1,False,,,,,True,,,
illegitimacy,40,n:1,True,40,,,,True,,,
illegitimate,35,aj:1,False,,,,,True,,,
illegitimately,50,av:1,False,,,,,True,,,
illiberal,50,aj:1,False,,,,,True,,,
illiberality,60,n:1,True,60,,,,True,,,
illiberally,60,av:1,False,,,,,True,,,
illiberalness,70,n:1,True,70,,,,True,,illiberalnesses,
illicit,35,aj:1,False,,,,,True,,,
illicitly,50,av:1,False,,,,,True,,,
illicitness,50,n:1,True,50,,,,True,,,
illimitable,60,aj:1,False,,,,,True,,,
illimitably,70,av:1,False,,,,,True,,,
illinium,70,n:2,True,70,,,,True,,illiniums,
illiquid,70,aj:1,False,,,,,True,,,
illiteracy,35,n:1,True,35,,,,True,,,
illiterate,35,n:2;aj:1,True,35,,,,True,,"illiterates, illiterate's",
illiterately,60,av:1,False,,,,,True,,,
illiterateness,70,n:2,True,70,,,,True,,illiteratenesses,
illness,35,n:1,True,35,,,,True,,illnesses,
illocution,70,n:1,True,70,,,,True,,illocutions,
illocutionary,70,aj:1,False,,,,,True,,,
illogic,70,n:2,True,70,,,,True,,illogics,
illogical,35,aj:1,False,,,,,True,,,
illogicality,60,n:1,True,60,,,,True,,,
illogically,40,av:1,False,,,,,True,,,
illume,70,v:1,False,,,,,True,,"illumed, illuming, illumes",
illuminable,60,aj:1,False,,,,,True,,,
illuminance,70,n:1,True,70,,,,True,,illuminances,
illuminant,70,n:1,True,70,,,,True,,illuminants,
illuminate,35,v:2,False,,,,,True,,"illuminated, illuminating, illuminates",
illuminated,70,aj:1,False,,,,,True,,,
illuminating,40,aj:1,False,,,,,True,,,
illuminatingly,60,av:1,False,,,,,True,,,
illumination,35,n:2,True,35,,,,True,,illuminations,
illuminative,70,aj:1;n:1,True,70,,,,True,,illuminati,
illuminator,70,n:1,True,70,,,,True,,illuminators,
illumine,50,v:1,False,,,,,True,,"illumined, illumining, illumines",
illuminism,70,n:2,True,70,,,,True,,illuminisms,
illuminist,70,n:1,True,70,,,,True,,illuminists,
illus,50,abbr:1,False,,,,,True,,,_~
illusion,35,n:1,True,35,,,,True,,illusions,
illusional,70,aj:1,False,,,,,True,,,
illusionary,70,aj:1,False,,,,,True,,,
illusionism,70,n:2,True,70,,,,True,,illusionisms,
illusionist,60,n:1,True,60,,,,True,,"illusionists, illusionist's",
illusionistic,70,aj:1,False,,,,,True,,,
illusive,50,aj:1,False,,,,,True,,,
illusively,70,av:1,False,,,,,True,,,
illusiveness,70,n:2,True,70,,,,True,,illusivenesses,
illusorily,70,av:1,False,,,,,True,,,
illusoriness,70,n:1,True,70,,,,True,,illusorinesses,
illusory,35,aj:1,False,,,,,True,,,
illustrate,35,v:1,False,,,,,True,,"illustrated, illustrating, illustrates",
illustration,35,n:1,True,35,,,,True,,illustrations,
illustrational,70,aj:1,False,,,,,True,,,
illustrative,35,aj:1,False,,,,,True,,,
illustratively,60,av:1,False,,,,,True,,,
illustrator,35,n:1,True,35,,,,True,,"illustrators, illustrator's",
illustrious,35,aj:1,False,,,,,True,,,
illustriously,60,av:1,False,,,,,True,,,
illustriousness,60,n:1,True,60,,,,True,,,
illuviation,70,n:2,True,70,,,,True,,illuviations,
illywhacker,70,n:1,True,70,,,,True,,,
ilmenite,70,n:2,True,70,,,,True,,ilmenites,
im,70,pre:1,False,,,,,True,,,
image,35,n:3;v:3,True,35,,,,True,,"-, imaging, images | image's | imaged, -, - | images",
imagery,35,n:1,True,35,,,,True,,,
imaginable,35,aj:1,False,,,,,True,,,
imaginably,50,av:1,False,,,,,True,,,
imaginal,60,aj:1,False,,,,,True,,,
imaginary,35,aj:1,False,,,,,True,,,
imagination,35,n:2,True,35,,,,True,,imagination's | imaginations,
imaginative,35,aj:1,False,,,,,True,,,
imaginatively,40,av:1,False,,,,,True,,,
imaginativeness,70,n:2,True,70,,,,True,,imaginativenesses,
imagine,35,v:1,False,,,,,True,,"imagined, imagining, imagines",
imagineer,70,n:1,True,70,,,,True,,,
imagineering,70,n:1,True,70,,,,True,,,
imaging,60,n:3,True,60,,,,True,,imaging's | imagings-,
imagining,60,n:1,True,60,,,,True,,imaginings,
imagism,70,n:2,True,70,,,,True,,imagism's | imagisms,
imagist,70,n:1,True,70,,,,True,,imagists,
imagistic,70,aj:1,False,,,,,True,,,
imago,60,n:2,True,60,,,,True,,(imagoes | imagos | ~: imagines) | imago's,
imam,50,n:1,True,50,,,,True,,"imams, imam's",
imamate,70,n:1,True,70,,,,True,,imamates,
imaret,70,n:1,True,70,,,,True,,imarets,
imbalance,35,n:2,True,35,,,,True,,imbalances,
imbalanced,40,aj:1,False,,,,,True,,,
imbecile,35,n:2;aj:1,True,35,,,,True,,imbecile's | imbeciles,
imbecilic,50,aj:1,False,,,,,True,,,
imbecility,50,n:2,True,50,,,,True,,imbecilities,
imbed,35,v:3,False,,,AB,AB,False,,"-, -, imbeds | -, imbedding, - | imbedded, -, -",AV Bv
imbedment,70,n:1,True,70,,A,A,False,,imbedments,AV
imbibe,40,v:1,False,,,,,True,,"imbibed, imbibing, imbibes",
imbiber,60,n:1,True,60,,,,True,,"imbibers, imbiber's",
imbibition,70,n:2,True,70,,,,True,,imbibitions,
imbizo,70,n:1,True,70,,,,True,,,
imbricate,70,v:1;aj:1,False,,,,,True,,"imbricated, imbricating, imbricates",
imbricated,70,aj:1,False,,,,,True,,,
imbrication,60,n:1,True,60,,,,True,,,
imbroglio,50,n:1,True,50,,,,True,,imbroglios,
imbrue,70,v:1,False,,,,,True,,"imbrued, imbruing, imbrues",
imbue,40,v:1,False,,,,,True,,"imbued, imbuing, imbues",
imidazole,70,n:2,True,70,,,,True,,imidazoles,
imide,70,n:1,True,70,,,,True,,imides,
imine,70,n:1,True,70,,,,True,,imines,
imitable,60,aj:1,False,,,,,True,,,
imitate,35,v:2,False,,,,,True,,"-, -, imitates | imitated, imitating, -",
imitation,35,n:1;aj:1,True,35,,,,True,,imitations,
imitative,35,aj:1,False,,,,,True,,,
imitatively,60,av:1,False,,,,,True,,,
imitativeness,60,n:1,True,60,,,,True,,,
imitator,35,n:1,True,35,,,,True,,"imitators, imitator's",
immaculacy,70,n:2,True,70,,,,True,,immaculacies,
immaculate,35,aj:1,False,,,,,True,,,
immaculately,35,av:1,False,,,,,True,,,
immaculateness,50,n:1,True,50,,,,True,,,
immanence,50,n:1,True,50,,,,True,,,
immanency,60,n:1,True,60,,,,True,,,
immanent,50,aj:1,False,,,,,True,,,
immanentism,70,n:2,True,70,,,,True,,immanentisms,
immanentist,70,n:1,True,70,,,,True,,immanentists,
immanently,60,av:1,False,,,,,True,,,
immaterial,35,aj:1,False,,,,,True,,,
immaterialise,70,v:1,False,,,B,,False,,"immaterialised, immaterialising, immaterialises",B
immaterialism,70,n:2,True,70,,,,True,,immaterialisms,
immateriality,60,n:1,True,60,,,,True,,,
immaterialize,70,v:1,False,,,AZ,,True,,"immaterialized, immaterializing, immaterializes",A Z
immaterially,60,av:1,False,,,,,True,,,
immaterialness,60,n:1,True,60,,,,True,,,
immature,35,aj:1,False,,,,,True,,,
immaturely,50,av:1,False,,,,,True,,,
immaturity,35,n:1,True,35,,,,True,,,
immeasurability,70,n:1,True,70,,,,True,,immeasurabilities,
immeasurable,35,aj:1,False,,,,,True,,,
immeasurableness,70,n:2,True,70,,,,True,,immeasurablenesses,
immeasurably,35,av:1,False,,,,,True,,,
immediacies,60,n:1,True,60,,,,True,,,
immediacy,40,n:1,True,40,,,,True,,,
immediate,35,aj:1,False,,,,,True,,,
immediately,35,av:1,False,,,,,True,,,
immediateness,60,n:1,True,60,,,,True,,,
immedicable,70,aj:1,False,,,,,True,,,
immemorial,50,aj:1,False,,,,,True,,,
immemorially,60,av:1,False,,,,,True,,,
immense,35,aj:1,False,,,,,True,,,
immensely,35,av:1,False,,,,,True,,,
immenseness,70,n:2,True,70,,,,True,,immensenesses,
immensity,35,n:2,True,35,,,,True,,immensities,
immensurable,70,aj:1,False,,,,,True,,,
immerge,70,v:1,False,,,,,True,,"immerged, immerging, immerges",
immerse,35,v:2,False,,,,,True,,"-, immersing, immerses | immersed, -, -",
immersible,60,aj:1,False,,,,,True,,,
immersion,35,n:2,True,35,,,,True,,immersions,
immersionism,70,n:1,True,70,,,,True,,,
immersive,50,aj:1,False,,,,,True,,,
immesh,70,v:1,False,,,,,True,,"immeshed, immeshing, immeshes",
immethodical,70,aj:1,False,,,,,True,,,
immigrant,35,n:2,True,35,,,,True,,immigrant's | immigrants,
immigrate,35,v:1,False,,,,,True,,"immigrated, immigrating, immigrates",
immigration,35,n:3,True,35,,,,True,,immigration's | immigrations-,
imminence,50,n:1,True,50,,,,True,,,
imminent,35,aj:1,False,,,,,True,,,
imminently,35,av:1,False,,,,,True,,,
immingle,70,v:1,False,,,,,True,,"immingled, immingling, immingles",
immiscibility,70,n:2,True,70,,,,True,,immiscibilities,
immiscible,70,aj:1,False,,,,,True,,,
immitigable,70,aj:1,False,,,,,True,,,
immix,70,v:2,False,,,,,True,,"immixed, immixing, immixes",
immixture,70,n:2,True,70,,,,True,,immixtures,
immobile,35,aj:1,False,,,,,True,,,
immobilisation,50,n:1,True,50,,B,,False,,,B
immobilise,35,v:1,False,,,B,,False,,"immobilised, immobilising, immobilises",B
immobiliser,60,n:1,True,60,,B,,False,,immobilisers,B
immobility,40,n:1,True,40,,,,True,,,
immobilization,50,n:1,True,50,,AZ,,True,,,A Z
immobilize,35,v:1,False,,,AZ,,True,,"immobilized, immobilizing, immobilizes",A Z
immobilizer,60,n:1,True,60,,AZ,,True,,immobilizers,A Z
immoderacy,70,n:2,True,70,,,,True,,immoderacies,
immoderate,50,aj:1,False,,,,,True,,,
immoderately,50,av:1,False,,,,,True,,,
immoderateness,70,n:2,True,70,,,,True,,immoderatenesses,
immoderation,70,n:2,True,70,,,,True,,immoderations,
immodest,50,aj:1,False,,,,,True,,,
immodestly,50,av:1,False,,,,,True,,,
immodesty,50,n:1,True,50,,,,True,,,
immolate,50,v:1,False,,,,,True,,"immolated, immolating, immolates",
immolation,50,n:1,True,50,,,,True,,,
immolator,70,n:1,True,70,,,,True,,immolators,
immoral,35,aj:1,False,,,,,True,,,
immoralist,70,n:1,True,70,,,,True,,immoralists,
immorality,35,n:2,True,35,,,,True,,immoralities,
immorally,40,av:1,False,,,,,True,,,
immortal,35,n:2;aj:1,True,35,,,,True,,"immortals, immortal's",
immortalise,40,v:2,False,,,B,,False,,"-, immortalising, immortalises | immortalised, -, -",B
immortality,35,n:1,True,35,,,,True,,,
immortalize,40,v:2,False,,,AZ,,True,,"-, immortalizing, immortalizes | immortalized, -, -",A Z
immortally,50,av:1,False,,,,,True,,,
immortelle,70,n:1,True,70,,,,True,,immortelles,
immotile,70,aj:1,False,,,,,True,,,
immovability,60,n:1,True,60,,,,True,,,
immovable,35,aj:1,False,,,,,True,,,
immovably,50,av:1,False,,,,,True,,,
immoveable,70,aj:1,False,,,,,True,,,
immune,35,aj:1,False,,,,,True,,,
immunisation,35,n:1,True,35,,B,,False,,immunisations,B
immunise,35,v:1,False,,,B,,False,,"immunised, immunising, immunises",B
immunity,35,n:3,True,35,,,,True,,immunities | immunity's,
immunization,35,n:1,True,35,,AZ,,True,,immunizations,A Z
immunize,35,v:1,False,,,AZ,,True,,"immunized, immunizing, immunizes",A Z
immunochemistry,70,n:2,True,70,,,,True,,immunochemistries,
immunocompromised,70,aj:1,False,,,,,True,,,
immunodeficiency,60,n:1,True,60,,,,True,,,
immunodeficient,60,aj:1,False,,,,,True,,,
immunogenic,70,aj:1,False,,,,,True,,,
immunoglobulin,60,n:2,True,60,,,,True,,immunoglobulins,
immunologic,60,aj:1,False,,,,,True,,,
immunological,60,aj:1,False,,,,,True,,,
immunologically,70,av:1,False,,,,,True,,,
immunologist,60,n:1,True,60,,,,True,,"immunologists, immunologist's",
